datetime,total inflows,pool elevation,total release
10/31/1965,12243.35,3531.57007,9840
11/1/1965,11641.93,3531.57007,10100
11/2/1965,10397.54,3531.52002,10400
11/3/1965,11157.13,3531.5,10900
11/4/1965,11653.53,3531.46997,11400
11/5/1965,11512.62,3531.44995,11000
11/6/1965,11179.45,3531.42993,10500
11/7/1965,11021.50,3531.43994,9310
11/8/1965,10446.44,3531.37988,10600
11/9/1965,11067.00,3531.33008,11500
11/10/1965,10438.59,3531.25,11200
11/11/1965,10962.63,3531.20996,10800
11/12/1965,11056.67,3531.16992,11300
11/13/1965,11620.67,3531.23999,8800
11/14/1965,9889.12,3531.25,7440
11/15/1965,11242.70,3531.30005,8920
11/16/1965,11571.84,3531.34009,9910
11/17/1965,10061.57,3531.30005,9510
11/18/1965,9772.61,3531.26001,8840
11/19/1965,10738.72,3531.27002,9010
11/20/1965,11474.23,3531.31006,8970
11/21/1965,12482.25,3531.3999,8490
11/22/1965,13108.98,3531.48999,9600
11/23/1965,13447.57,3531.58008,10500
11/24/1965,14710.63,3531.68994,10700
11/25/1965,15108.88,3531.83008,8690
11/26/1965,15970.63,3532.01001,10000
11/27/1965,17355.93,3532.20996,10200
11/28/1965,15722.23,3532.36011,9180
11/29/1965,14687.52,3532.44995,9590
11/30/1965,14694.02,3532.56006,9750
12/1/1965,13796.91,3532.63989,10000
12/2/1965,12600.45,3532.66992,10500
12/3/1965,12138.91,3532.71997,9450
12/4/1965,11776.12,3532.80005,7750
12/5/1965,12049.57,3532.91992,7150
12/6/1965,11904.26,3533,8150
12/7/1965,11591.73,3533.04004,9060
12/8/1965,11565.43,3533.08008,9080
12/9/1965,11153.46,3533.09009,9090
12/10/1965,13439.72,3533.23999,8960
12/11/1965,14525.75,3533.42993,8030
12/12/1965,13849.93,3533.42993,13200
12/13/1965,13898.57,3533.57007,8970
12/14/1965,13515.37,3533.65991,9660
12/15/1965,13555.22,3533.73999,10100
12/16/1965,13911.36,3533.8501,9800
12/17/1965,12710.01,3533.87988,10100
12/18/1965,12132.73,3533.94995,8120
12/19/1965,11652.12,3534.02002,7730
12/20/1965,10228.68,3534.03003,8540
12/21/1965,9655.98,3533.95996,11000
12/22/1965,10499.33,3533.97998,8720
12/23/1965,10084.66,3533.95996,9290
12/24/1965,11433.06,3534.02002,7700
12/25/1965,11355.38,3534.15991,4470
12/26/1965,12287.78,3534.37012,3770
12/27/1965,10534.58,3534.41992,6590
12/28/1965,10536.93,3534.41992,8970
12/29/1965,10400.48,3534.42993,8770
12/30/1965,10776.16,3534.47998,8530
12/31/1965,11579.37,3534.62988,6500
1/1/1966,11830.84,3534.88989,3160
1/2/1966,12559.19,3535.12012,4410
1/3/1966,10569.47,3535.21997,5600
1/4/1966,8647.48,3535.29004,4530
1/5/1966,9228.26,3535.3999,4480
1/6/1966,7976.33,3535.3999,5640
1/7/1966,8896.82,3535.43994,5960
1/8/1966,8437.25,3535.47998,5270
1/9/1966,9120.88,3535.62012,3590
1/10/1966,9230.93,3535.68994,6180
1/11/1966,8631.35,3535.71997,6440
1/12/1966,10212.49,3535.78003,6980
1/13/1966,10579.43,3535.86011,7240
1/14/1966,10474.05,3535.91992,7850
1/15/1966,9996.22,3536,6270
1/16/1966,9773.76,3536.12012,4540
1/17/1966,9316.94,3536.17993,5820
1/18/1966,9416.63,3536.20996,7170
1/19/1966,9118.14,3536.13989,9890
1/20/1966,9566.29,3536.09009,10800
1/21/1966,8149.61,3536,9700
1/22/1966,8726.55,3536.01001,7260
1/23/1966,7555.23,3536.06006,4740
1/24/1966,6501.43,3535.95996,8010
1/25/1966,8027.58,3535.87988,10600
1/26/1966,8469.10,3535.76001,12300
1/27/1966,7593.16,3535.63989,10500
1/28/1966,7609.89,3535.52002,10600
1/29/1966,8340.94,3535.40991,11800
1/30/1966,7828.79,3535.37012,8520
1/31/1966,7479.34,3535.20996,11600
2/1/1966,8643.86,3535.11011,11600
2/2/1966,9507.92,3535.06006,11000
2/3/1966,8871.57,3534.97998,10700
2/4/1966,9061.40,3534.8999,10600
2/5/1966,8318.17,3534.81006,10300
2/6/1966,8240.41,3534.82007,7350
2/7/1966,8288.24,3534.79004,9110
2/8/1966,9387.65,3534.78003,10400
2/9/1966,9144.97,3534.71997,10900
2/10/1966,9491.48,3534.63989,11600
2/11/1966,8317.89,3534.47998,12600
2/12/1966,8633.37,3534.3501,12300
2/13/1966,8603.84,3534.30005,9910
2/14/1966,7959.90,3534.18994,10700
2/15/1966,7977.28,3534.09009,10600
2/16/1966,7509.69,3533.93994,11400
2/17/1966,8388.69,3533.8999,9250
2/18/1966,8051.45,3533.88989,7610
2/19/1966,7602.18,3533.94995,4900
2/20/1966,7272.81,3534.06006,2630
2/21/1966,7513.34,3534.11011,5110
2/22/1966,8073.53,3534.17993,5230
2/23/1966,7015.37,3534.18994,5160
2/24/1966,8341.27,3534.25,6020
2/25/1966,8536.22,3534.30005,6710
2/26/1966,7665.70,3534.30005,6810
2/27/1966,8128.02,3534.38989,4520
2/28/1966,7807.86,3534.34009,8570
3/1/1966,7837.66,3534.29004,8860
3/2/1966,6841.91,3534.15991,9750
3/3/1966,8214.15,3534.08008,10900
3/4/1966,8443.46,3533.98999,11200
3/5/1966,7956.41,3533.8999,10100
3/6/1966,7981.54,3533.94995,5700
3/7/1966,7178.67,3533.87012,8500
3/8/1966,7404.19,3533.76001,10400
3/9/1966,7813.79,3533.67993,10000
3/10/1966,8974.68,3533.62012,10500
3/11/1966,10676.77,3533.59009,11400
3/12/1966,11693.11,3533.62988,9840
3/13/1966,13848.75,3533.83008,7350
3/14/1966,14729.32,3533.96997,10300
3/15/1966,17001.64,3534.19995,11600
3/16/1966,18529.90,3534.47998,10900
3/17/1966,19561.37,3534.66992,11600
3/18/1966,21684.96,3534.92993,12300
3/19/1966,21799.92,3535.27002,11200
3/20/1966,20830.97,3535.61011,8460
3/21/1966,24128.90,3536.11011,9360
3/22/1966,13142.56,3535.95996,11400
3/23/1966,17273.79,3536.12988,9600
3/24/1966,15210.07,3536.20996,10600
3/25/1966,12975.36,3536.26001,9790
3/26/1966,13038.99,3536.37988,8040
3/27/1966,12149.77,3536.45996,8400
3/28/1966,13305.09,3536.53003,11100
3/29/1966,12836.48,3536.5,13000
3/30/1966,13829.46,3536.56006,11100
3/31/1966,15827.62,3536.72998,10200
4/1/1966,15949.31,3536.87012,11400
4/2/1966,17234.13,3537.1001,10100
4/3/1966,17408.86,3537.23999,12700
4/4/1966,19828.66,3537.43994,13800
4/5/1966,20880.95,3537.70996,12100
4/6/1966,20135.74,3537.91992,12700
4/7/1966,18432.97,3538.07007,12700
4/8/1966,17796.84,3538.20996,12900
4/9/1966,18036.15,3538.3501,13800
4/10/1966,17921.62,3538.47998,13600
4/11/1966,17792.97,3538.57007,14600
4/12/1966,16853.13,3538.62988,14200
4/13/1966,17060.15,3538.68994,14600
4/14/1966,17475.24,3538.72998,15800
4/15/1966,17120.51,3538.90991,11100
4/16/1966,15040.16,3538.90991,13600
4/17/1966,15349.46,3539.02002,11600
4/18/1966,14846.47,3539.01001,14300
4/19/1966,15117.01,3538.96997,15100
4/20/1966,16343.69,3539,14800
4/21/1966,16697.87,3539.03003,15200
4/22/1966,15857.38,3539.06006,13700
4/23/1966,15065.14,3539.09009,12400
4/24/1966,16089.12,3539.20996,11700
4/25/1966,17077.97,3539.29004,14300
4/26/1966,16152.03,3539.30005,14700
4/27/1966,15293.07,3539.21997,16600
4/28/1966,14516.61,3539.12012,16400
4/29/1966,15712.76,3539.05005,17500
4/30/1966,16340.35,3538.97998,18100
5/1/1966,16854.03,3538.92993,17300
5/2/1966,17410.07,3538.8999,17600
5/3/1966,19111.88,3538.91992,18000
5/4/1966,20517.77,3538.97998,17500
5/5/1966,21980.06,3539.08008,17200
5/6/1966,22060.62,3539.20996,16100
5/7/1966,23104.49,3539.40991,15400
5/8/1966,26410.97,3539.78003,15000
5/9/1966,26961.43,3540.07007,15700
5/10/1966,30803.67,3540.51001,15600
5/11/1966,33577.56,3541.11011,13800
5/12/1966,31911.39,3541.57007,14600
5/13/1966,32228.85,3542.09009,14000
5/14/1966,29668.33,3542.52002,14000
5/15/1966,28436.51,3542.91992,13600
5/16/1966,25833.06,3543.15991,15000
5/17/1966,24626.41,3543.45996,13000
5/18/1966,20612.35,3543.45996,17100
5/19/1966,19581.87,3543.48999,16500
5/20/1966,17098.71,3543.41992,17100
5/21/1966,18939.24,3543.45996,17800
5/22/1966,18656.27,3543.5,16800
5/23/1966,21018.26,3543.65991,15100
5/24/1966,20161.60,3543.80005,13400
5/25/1966,21732.16,3543.94995,16100
5/26/1966,21745.46,3544.04004,17800
5/27/1966,21745.50,3544.12012,17700
5/28/1966,21563.71,3544.22998,16500
5/29/1966,22108.57,3544.38989,15600
5/30/1966,21796.67,3544.53003,15200
5/31/1966,20505.38,3544.57007,16800
6/1/1966,20964.12,3544.63989,16000
6/2/1966,22279.32,3544.77002,15600
6/3/1966,23870.17,3544.92993,16200
6/4/1966,23249.55,3545.05005,16500
6/5/1966,21691.46,3545.12012,16500
6/6/1966,22548.96,3545.21997,16500
6/7/1966,22027.79,3545.41992,13800
6/8/1966,18100.61,3545.61011,7750
6/9/1966,18341.08,3545.67993,14200
6/10/1966,16458.52,3545.67993,14200
6/11/1966,15092.53,3545.63989,13600
6/12/1966,16133.82,3545.67993,13900
6/13/1966,14485.92,3545.65991,13500
6/14/1966,13593.47,3545.6001,13600
6/15/1966,12466.13,3545.54004,12000
6/16/1966,13842.73,3545.53003,13300
6/17/1966,12517.03,3545.3999,15200
6/18/1966,13119.07,3545.36011,13600
6/19/1966,12093.89,3545.36011,10600
6/20/1966,11269.37,3545.29004,11800
6/21/1966,11361.04,3545.28003,9930
6/22/1966,10858.09,3545.25,9890
6/23/1966,10797.21,3545.20996,10400
6/24/1966,11120.25,3545.20996,9750
6/25/1966,11413.96,3545.20996,10200
6/26/1966,10859.87,3545.26001,7020
6/27/1966,10216.52,3545.19995,10200
6/28/1966,10349.92,3545.12988,11400
6/29/1966,9944.75,3545.04004,12000
6/30/1966,8563.56,3544.90991,11000
7/1/1966,10242.73,3544.88989,9910
7/2/1966,8113.77,3544.80005,8270
7/3/1966,9589.55,3544.81006,7600
7/4/1966,9176.84,3544.73999,9350
7/5/1966,9996.75,3544.6499,11400
7/6/1966,8541.32,3544.48999,11600
7/7/1966,8756.79,3544.3501,11800
7/8/1966,8340.67,3544.20996,11500
7/9/1966,6151.99,3543.97998,11200
7/10/1966,8724.44,3543.90991,11500
7/11/1966,5166.69,3543.65991,11400
7/12/1966,5465.83,3543.45996,10600
7/13/1966,6677.44,3543.27002,12900
7/14/1966,4352.21,3543.01001,11000
7/15/1966,6335.06,3542.86011,11100
7/16/1966,4027.87,3542.62012,9830
7/17/1966,5491.16,3542.3999,12100
7/18/1966,5779.54,3542.23999,10800
7/19/1966,4776.47,3542.05005,10000
7/20/1966,5205.89,3541.87988,10100
7/21/1966,5815.09,3541.72998,10600
7/22/1966,4385.11,3541.46997,11500
7/23/1966,5103.82,3541.23999,11700
7/24/1966,5565.91,3541.07007,10300
7/25/1966,6243.76,3540.8999,10900
7/26/1966,6872.37,3540.79004,10000
7/27/1966,5110.82,3540.57007,10600
7/28/1966,6914.01,3540.44995,10800
7/29/1966,7748.55,3540.37012,11100
7/30/1966,3652.32,3540.09009,10200
7/31/1966,7070.25,3540.01001,9830
8/1/1966,7417.04,3539.88989,11600
8/2/1966,5256.74,3539.6499,11900
8/3/1966,7365.70,3539.54004,11600
8/4/1966,3165.38,3539.16992,12400
8/5/1966,7816.41,3539.07007,12400
8/6/1966,6322.33,3538.84009,12800
8/7/1966,7325.90,3538.73999,10600
8/8/1966,6306.79,3538.55005,11800
8/9/1966,9617.83,3538.55005,11900
8/10/1966,3263.38,3538.19995,11600
8/11/1966,4740.90,3537.94995,11500
8/12/1966,6166.41,3537.80005,11400
8/13/1966,4201.68,3537.56006,11100
8/14/1966,3638.86,3537.34009,9440
8/15/1966,4970.35,3537.13989,11400
8/16/1966,4786.68,3536.94995,10600
8/17/1966,4538.81,3536.66992,12800
8/18/1966,4457.70,3536.40991,12000
8/19/1966,5924.18,3536.27002,10800
8/20/1966,4237.44,3536.03003,10900
8/21/1966,4404.15,3535.86011,8840
8/22/1966,4932.16,3535.6499,11200
8/23/1966,4925.14,3535.46997,10200
8/24/1966,4028.96,3535.22998,10600
8/25/1966,4464.67,3535.01001,10600
8/26/1966,5386.87,3534.82007,10800
8/27/1966,5238.24,3534.6499,10100
8/28/1966,4565.32,3534.46997,9390
8/29/1966,4190.31,3534.25,10300
8/30/1966,5064.17,3534.08008,10200
8/31/1966,7089.47,3534,11000
9/1/1966,6939.18,3533.94995,9690
9/2/1966,7627.66,3533.93994,8440
9/3/1966,7838.96,3533.93994,8070
9/4/1966,7596.11,3533.93994,6660
9/5/1966,6602.87,3533.8999,7250
9/6/1966,6742.31,3533.82007,8510
9/7/1966,5684.29,3533.67993,8780
9/8/1966,5795.84,3533.56006,8770
9/9/1966,5920.64,3533.3999,10600
9/10/1966,4906.21,3533.1499,11700
9/11/1966,6841.41,3533.05005,10600
9/12/1966,4212.01,3532.78003,11100
9/13/1966,5474.37,3532.69995,7200
9/14/1966,5322.24,3532.6001,7320
9/15/1966,4811.73,3532.43994,8310
9/16/1966,5908.23,3532.28003,10300
9/17/1966,6365.66,3532.15991,9440
9/18/1966,4985.00,3531.96997,9140
9/19/1966,8460.25,3531.86011,13200
9/20/1966,5790.66,3531.59009,13200
9/21/1966,6934.15,3531.37988,13400
9/22/1966,6313.08,3531.12988,13700
9/23/1966,6382.88,3530.87988,13800
9/24/1966,6011.97,3530.62012,13600
9/25/1966,6021.21,3530.44995,10900
9/26/1966,6338.36,3530.26001,12200
9/27/1966,6013.16,3530.03003,12700
9/28/1966,5936.91,3529.86011,10700
9/29/1966,5555.64,3529.62988,12000
9/30/1966,6755.77,3529.45996,12500
10/1/1966,4645.23,3529.19995,11500
10/2/1966,4258.37,3529.05005,7360
10/3/1966,6138.18,3528.95996,9960
10/4/1966,4657.60,3528.75,10300
10/5/1966,3296.46,3528.5,9180
10/6/1966,7676.69,3528.45996,9950
10/7/1966,7356.07,3528.37012,10100
10/8/1966,8147.43,3528.29004,10400
10/9/1966,8611.10,3528.29004,8120
10/10/1966,8422.84,3528.20996,10600
10/11/1966,7453.15,3528.08008,10400
10/12/1966,7535.78,3527.98999,9410
10/13/1966,6798.86,3527.88989,8390
10/14/1966,8461.66,3527.87012,8740
10/15/1966,7848.47,3527.87012,6940
10/16/1966,6912.67,3527.95996,2560
10/17/1966,7788.80,3528.01001,5130
10/18/1966,9070.16,3528.07007,6810
10/19/1966,8619.13,3528.07007,7330
10/20/1966,9380.11,3528.01001,9890
10/21/1966,9829.02,3527.95996,11000
10/22/1966,8936.87,3527.94995,8610
10/23/1966,7763.27,3527.98999,4980
10/24/1966,8150.63,3527.95996,8340
10/25/1966,8216.61,3527.86011,11100
10/26/1966,7333.11,3527.73999,10300
10/27/1966,7082.68,3527.6001,10300
10/28/1966,7497.61,3527.45996,10800
10/29/1966,7996.98,3527.3501,11100
10/30/1966,6662.78,3527.26001,8310
10/31/1966,6774.40,3527.12012,10300
11/1/1966,7143.28,3526.94995,11600
11/2/1966,7474.51,3526.87012,9520
11/3/1966,6798.27,3526.72998,10100
11/4/1966,6535.07,3526.62012,8860
11/5/1966,6367.05,3526.52002,8120
11/6/1966,6940.00,3526.57007,4600
11/7/1966,7599.99,3526.55005,8280
11/8/1966,8460.46,3526.52002,9740
11/9/1966,8513.29,3526.40991,12200
11/10/1966,7477.46,3526.25,11700
11/11/1966,6613.45,3526.04004,11500
11/12/1966,8440.30,3525.93994,11500
11/13/1966,7696.68,3525.91992,7800
11/14/1966,6662.96,3525.79004,9960
11/15/1966,7183.20,3525.70996,9580
11/16/1966,5892.78,3525.52002,10400
11/17/1966,6320.75,3525.33008,11500
11/18/1966,7316.33,3525.19995,11600
11/19/1966,5983.78,3524.97998,11900
11/20/1966,6364.08,3524.92993,7510
11/21/1966,6127.84,3524.76001,10700
11/22/1966,6285.57,3524.6001,10600
11/23/1966,6499.32,3524.46997,10200
11/24/1966,7022.74,3524.43994,7880
11/25/1966,5713.59,3524.22998,10700
11/26/1966,6351.08,3524,12600
11/27/1966,6933.16,3523.94995,8680
11/28/1966,5026.33,3523.77002,9300
11/29/1966,6021.09,3523.68994,7940
11/30/1966,5216.62,3523.57007,7640
12/1/1966,6192.37,3523.5,7820
12/2/1966,6051.55,3523.44995,6980
12/3/1966,7209.00,3523.37988,9580
12/4/1966,6078.05,3523.3999,5180
12/5/1966,6186.53,3523.28003,9680
12/6/1966,7687.89,3523.21997,10700
12/7/1966,11405.06,3523.42993,8940
12/8/1966,12131.52,3523.58008,7770
12/9/1966,13569.48,3523.69995,7910
12/10/1966,13953.88,3523.8501,8100
12/11/1966,10324.59,3523.94995,5860
12/12/1966,8678.64,3523.94995,8020
12/13/1966,7643.38,3523.90991,8580
12/14/1966,5995.03,3523.83008,7560
12/15/1966,5848.19,3523.73999,8280
12/16/1966,5383.77,3523.6001,8560
12/17/1966,5861.60,3523.47998,8970
12/18/1966,5713.30,3523.47998,5470
12/19/1966,6515.97,3523.40991,9200
12/20/1966,4909.89,3523.19995,10700
12/21/1966,5283.26,3523,10800
12/22/1966,6274.93,3522.8999,9570
12/23/1966,5253.59,3522.70996,10300
12/24/1966,4406.35,3522.52002,8650
12/25/1966,5700.49,3522.55005,4550
12/26/1966,4367.82,3522.52002,4260
12/27/1966,5830.83,3522.43994,9030
12/28/1966,4651.54,3522.26001,9780
12/29/1966,4115.16,3521.92993,12600
12/30/1966,5499.11,3521.69995,12000
12/31/1966,4644.00,3521.44995,11100
1/1/1967,4309.65,3521.29004,8060
1/2/1967,5007.38,3521.19995,7210
1/3/1967,4540.27,3520.8999,12600
1/4/1967,4536.41,3520.57007,13400
1/5/1967,3719.33,3520.22998,11900
1/6/1967,6766.22,3520.09009,11500
1/7/1967,5265.06,3519.91992,9340
1/8/1967,5949.00,3519.87988,6580
1/9/1967,5671.68,3519.69995,10200
1/10/1967,4814.36,3519.47998,9970
1/11/1967,5238.99,3519.30005,9640
1/12/1967,5476.42,3519.1001,10900
1/13/1967,5608.38,3518.91992,10600
1/14/1967,5612.52,3518.67993,11900
1/15/1967,6431.95,3518.59009,8790
1/16/1967,7894.09,3518.48999,11800
1/17/1967,7708.79,3518.3999,11100
1/18/1967,6741.01,3518.25,10700
1/19/1967,7650.16,3518.12988,11400
1/20/1967,6815.49,3517.95996,11300
1/21/1967,7293.00,3517.84009,10800
1/22/1967,7666.74,3517.88989,6490
1/23/1967,5721.27,3517.77002,7920
1/24/1967,8045.67,3517.73999,9710
1/25/1967,7236.22,3517.62012,10700
1/26/1967,7394.26,3517.53003,10000
1/27/1967,8357.94,3517.5,9850
1/28/1967,8168.81,3517.48999,8950
1/29/1967,7250.40,3517.5,6570
1/30/1967,8112.25,3517.48999,8840
1/31/1967,7877.40,3517.38989,11000
2/1/1967,8112.63,3517.32007,10400
2/2/1967,8469.62,3517.20996,12200
2/3/1967,8721.45,3517.12988,11800
2/4/1967,8143.75,3517.02002,11600
2/5/1967,8534.07,3517.01001,9470
2/6/1967,7571.36,3516.90991,10400
2/7/1967,7729.33,3516.79004,11700
2/8/1967,7553.10,3516.65991,11600
2/9/1967,6893.50,3516.51001,11000
2/10/1967,7663.48,3516.3999,11400
2/11/1967,7139.70,3516.27002,11200
2/12/1967,7042.82,3516.19995,9570
2/13/1967,6454.43,3516.12988,8720
2/14/1967,5922.75,3515.98999,9590
2/15/1967,7003.76,3515.88989,10600
2/16/1967,5733.94,3515.72998,9960
2/17/1967,6862.54,3515.61011,10400
2/18/1967,6562.68,3515.54004,8080
2/19/1967,7276.26,3515.5,8780
2/20/1967,7290.97,3515.44995,9310
2/21/1967,5551.86,3515.31006,8600
2/22/1967,7053.13,3515.21997,9940
2/23/1967,6741.32,3515.15991,8510
2/24/1967,6810.92,3515.12012,8020
2/25/1967,6207.25,3515.06006,7310
2/26/1967,7772.58,3515.12012,6300
2/27/1967,7676.03,3515.1499,7120
2/28/1967,6632.06,3515.1499,5830
3/1/1967,7024.41,3515.05005,9210
3/2/1967,8277.69,3515,10000
3/3/1967,8419.33,3514.93994,10600
3/4/1967,6360.93,3514.72998,10800
3/5/1967,8971.45,3514.71997,10200
3/6/1967,8729.68,3514.56006,13600
3/7/1967,10217.52,3514.5,12800
3/8/1967,9214.58,3514.37988,12500
3/9/1967,9310.66,3514.17993,15100
3/10/1967,8983.32,3514.02002,13400
3/11/1967,9015.07,3513.91992,12300
3/12/1967,7693.03,3513.80005,10300
3/13/1967,8270.67,3513.61011,13800
3/14/1967,8929.93,3513.45996,13500
3/15/1967,10121.53,3513.36011,14000
3/16/1967,8673.44,3513.21997,12000
3/17/1967,10422.18,3513.18994,11900
3/18/1967,9195.39,3513.13989,10400
3/19/1967,8435.05,3513.04004,11300
3/20/1967,8993.82,3512.95996,12300
3/21/1967,8230.50,3512.83008,11800
3/22/1967,9241.86,3512.80005,9980
3/23/1967,9868.04,3512.81006,9860
3/24/1967,8718.55,3512.78003,9310
3/25/1967,8499.44,3512.77002,8740
3/26/1967,8082.77,3512.77002,7860
3/27/1967,8328.78,3512.75,9070
3/28/1967,8530.18,3512.73999,8980
3/29/1967,8341.13,3512.62012,11200
3/30/1967,9494.13,3512.57007,11500
3/31/1967,7959.82,3512.5,9630
4/1/1967,8521.66,3512.41992,11300
4/2/1967,8548.41,3512.29004,12600
4/3/1967,7776.56,3512.01001,15500
4/4/1967,7387.48,3511.68994,16200
4/5/1967,8499.25,3511.40991,17400
4/6/1967,8190.14,3511.1499,16200
4/7/1967,7094.44,3510.84009,15000
4/8/1967,8775.11,3510.69995,13000
4/9/1967,9153.09,3510.69995,9630
4/10/1967,8531.64,3510.6001,11400
4/11/1967,10242.63,3510.52002,13700
4/12/1967,7996.14,3510.34009,12200
4/13/1967,8779.72,3510.15991,13600
4/14/1967,8745.94,3509.96997,13800
4/15/1967,8050.90,3509.79004,11800
4/16/1967,10634.46,3509.84009,11000
4/17/1967,8689.26,3509.75,11600
4/18/1967,7768.25,3509.44995,16000
4/19/1967,8908.62,3509.1499,18300
4/20/1967,7683.98,3508.80005,17500
4/21/1967,8745.23,3508.6001,15100
4/22/1967,7937.73,3508.45996,11600
4/23/1967,7541.15,3508.3501,10100
4/24/1967,8392.61,3508.25,11600
4/25/1967,8002.31,3508.09009,12300
4/26/1967,8615.83,3507.91992,13600
4/27/1967,7867.26,3507.71997,13300
4/28/1967,7378.34,3507.51001,13300
4/29/1967,7012.73,3507.38989,10200
4/30/1967,6408.98,3507.32007,8340
5/1/1967,6358.65,3507.03003,13200
5/2/1967,6452.61,3506.81006,13200
5/3/1967,6546.58,3506.66992,11000
5/4/1967,4271.91,3506.45996,12500
5/5/1967,4112.50,3506.19995,14200
5/6/1967,5392.07,3506.03003,12100
5/7/1967,4909.84,3505.8999,10100
5/8/1967,3518.37,3505.63989,13600
5/9/1967,3629.44,3505.33008,15500
5/10/1967,3332.32,3505.02002,15200
5/11/1967,4690.32,3504.69995,16900
5/12/1967,832.04,3504.30005,16000
5/13/1967,1105.97,3503.92993,15100
5/14/1967,8177.19,3503.79004,13700
5/15/1967,5983.35,3503.47998,17700
5/16/1967,9789.72,3503.26001,18200
5/17/1967,13050.39,3503.12012,18500
5/18/1967,10850.29,3502.91992,18500
5/19/1967,10808.03,3502.70996,18800
5/20/1967,7251.99,3502.41992,18200
5/21/1967,11125.41,3502.31006,15400
5/22/1967,12957.78,3502.22998,16200
5/23/1967,15927.65,3502.23999,15800
5/24/1967,22102.19,3502.5,12900
5/25/1967,30466.84,3502.96997,13500
5/26/1967,37928.91,3503.6499,13200
5/27/1967,47380.11,3504.62012,11800
5/28/1967,54079.01,3505.80005,10400
5/29/1967,51233.79,3506.87988,11000
5/30/1967,51470.31,3508,9460
5/31/1967,52688.12,3509.1001,11100
6/1/1967,47527.21,3510.06006,10900
6/2/1967,40467.19,3510.82007,11400
6/3/1967,41220.79,3511.62988,10100
6/4/1967,35407.18,3512.25,11500
6/5/1967,34005.81,3512.81006,12300
6/6/1967,34634.85,3513.34009,14100
6/7/1967,41366.08,3514.05005,13700
6/8/1967,46630.47,3514.87988,14100
6/9/1967,42885.91,3515.63989,12900
6/10/1967,45037.01,3516.51001,10600
6/11/1967,41924.01,3517.31006,10100
6/12/1967,40743.72,3518.04004,11600
6/13/1967,35896.63,3518.63989,11900
6/14/1967,36161.96,3519.27002,10800
6/15/1967,39023.53,3519.95996,11200
6/16/1967,35823.74,3520.56006,11500
6/17/1967,35385.54,3521.12988,12300
6/18/1967,29181.57,3521.63989,8430
6/19/1967,32617.28,3522.17993,10500
6/20/1967,32701.74,3522.70996,11000
6/21/1967,42173.06,3523.48999,10000
6/22/1967,38805.69,3524.1499,11500
